,max_temp,min_temp,pres,date,lat,long
1471,27.87,13.89,0.0,2007-10-24,-31.5307248,-58.2492951
1472,30.8,18.53,0.33,2007-10-25,-31.5307248,-58.2492951
1473,30.06,16.26,8.69,2007-10-26,-31.5307248,-58.2492951
1474,28.75,18.5,9.28,2007-10-27,-31.5307248,-58.2492951
1475,23.15,13.75,5.76,2007-10-28,-31.5307248,-58.2492951
1476,23.85,17.49,16.2,2007-10-29,-31.5307248,-58.2492951
1477,25.04,18.59,0.01,2007-10-30,-31.5307248,-58.2492951
1478,26.45,18.51,0.48,2007-10-31,-31.5307248,-58.2492951
1479,24.46,16.41,1.06,2007-11-01,-31.5307248,-58.2492951
1480,25.01,11.92,0.0,2007-11-02,-31.5307248,-58.2492951
1481,28.88,14.84,0.25,2007-11-03,-31.5307248,-58.2492951
1482,23.1,10.84,0.6,2007-11-04,-31.5307248,-58.2492951
1483,23.68,7.7,0.0,2007-11-05,-31.5307248,-58.2492951
1484,28.49,13.61,0.09,2007-11-06,-31.5307248,-58.2492951
1485,30.29,17.3,0.0,2007-11-07,-31.5307248,-58.2492951
1486,28.68,17.81,0.03,2007-11-08,-31.5307248,-58.2492951
1487,25.36,19.51,20.98,2007-11-09,-31.5307248,-58.2492951
1488,23.88,14.7,1.93,2007-11-10,-31.5307248,-58.2492951
1489,18.4,8.22,0.0,2007-11-11,-31.5307248,-58.2492951
1490,23.43,7.33,0.0,2007-11-12,-31.5307248,-58.2492951
1491,24.61,11.98,0.02,2007-11-13,-31.5307248,-58.2492951
1492,23.88,12.91,0.0,2007-11-14,-31.5307248,-58.2492951
1493,18.75,4.68,0.0,2007-11-15,-31.5307248,-58.2492951
1494,26.15,10.78,0.0,2007-11-16,-31.5307248,-58.2492951
1495,29.76,17.93,2.75,2007-11-17,-31.5307248,-58.2492951
1496,30.62,20.23,3.78,2007-11-18,-31.5307248,-58.2492951
1497,31.27,18.94,7.71,2007-11-19,-31.5307248,-58.2492951
1498,31.45,16.83,0.0,2007-11-20,-31.5307248,-58.2492951
1499,29.37,14.95,0.0,2007-11-21,-31.5307248,-58.2492951
1500,31.53,17.54,0.0,2007-11-22,-31.5307248,-58.2492951
1501,30.92,16.95,9.63,2007-11-23,-31.5307248,-58.2492951
1502,19.84,10.3,0.02,2007-11-24,-31.5307248,-58.2492951
1503,24.98,9.65,0.0,2007-11-25,-31.5307248,-58.2492951
1504,30.88,12.98,0.0,2007-11-26,-31.5307248,-58.2492951
1505,31.48,16.21,0.0,2007-11-27,-31.5307248,-58.2492951
1506,30.82,16.99,0.0,2007-11-28,-31.5307248,-58.2492951
1507,31.6,16.78,0.0,2007-11-29,-31.5307248,-58.2492951
1508,33.42,18.45,0.0,2007-11-30,-31.5307248,-58.2492951
1509,32.9,18.66,0.0,2007-12-01,-31.5307248,-58.2492951
1510,32.21,19.01,0.0,2007-12-02,-31.5307248,-58.2492951
1511,33.03,20.04,0.0,2007-12-03,-31.5307248,-58.2492951
1512,32.25,20.48,4.48,2007-12-04,-31.5307248,-58.2492951
1513,25.37,18.28,0.5,2007-12-05,-31.5307248,-58.2492951
1514,27.05,13.14,0.0,2007-12-06,-31.5307248,-58.2492951
1515,27.53,14.45,0.74,2007-12-07,-31.5307248,-58.2492951
1516,33.08,17.03,0.01,2007-12-08,-31.5307248,-58.2492951
1517,30.24,16.43,0.0,2007-12-09,-31.5307248,-58.2492951
1518,31.16,20.69,12.66,2007-12-10,-31.5307248,-58.2492951
1519,25.72,13.61,0.0,2007-12-11,-31.5307248,-58.2492951
1520,28.65,14.03,0.0,2007-12-12,-31.5307248,-58.2492951
1521,31.48,16.0,0.0,2007-12-13,-31.5307248,-58.2492951
1522,31.44,20.99,0.04,2007-12-14,-31.5307248,-58.2492951
1523,28.69,19.31,2.45,2007-12-15,-31.5307248,-58.2492951
1524,27.11,13.17,0.0,2007-12-16,-31.5307248,-58.2492951
1525,29.12,13.54,0.0,2007-12-17,-31.5307248,-58.2492951
1526,32.54,16.62,0.0,2007-12-18,-31.5307248,-58.2492951
1527,31.64,18.54,0.0,2007-12-19,-31.5307248,-58.2492951
1528,32.11,15.58,0.0,2007-12-20,-31.5307248,-58.2492951
1529,35.37,18.25,0.0,2007-12-21,-31.5307248,-58.2492951
1530,34.53,21.28,0.0,2007-12-22,-31.5307248,-58.2492951
1531,33.68,21.14,2.21,2007-12-23,-31.5307248,-58.2492951
1532,30.33,18.45,13.56,2007-12-24,-31.5307248,-58.2492951
1533,26.87,19.0,2.97,2007-12-25,-31.5307248,-58.2492951
1534,30.14,18.07,0.05,2007-12-26,-31.5307248,-58.2492951
1535,28.48,20.2,0.01,2007-12-27,-31.5307248,-58.2492951
1536,31.84,20.75,12.33,2007-12-28,-31.5307248,-58.2492951
1537,32.63,20.3,4.02,2007-12-29,-31.5307248,-58.2492951
1538,34.86,20.45,0.24,2007-12-30,-31.5307248,-58.2492951
1539,36.84,22.36,0.01,2007-12-31,-31.5307248,-58.2492951
1540,35.39,22.96,0.01,2008-01-01,-31.5307248,-58.2492951
1541,36.92,22.01,0.43,2008-01-02,-31.5307248,-58.2492951
1542,32.04,24.47,7.03,2008-01-03,-31.5307248,-58.2492951
1543,32.89,22.15,0.01,2008-01-04,-31.5307248,-58.2492951
1544,32.44,19.69,0.0,2008-01-05,-31.5307248,-58.2492951
1545,34.59,20.83,0.0,2008-01-06,-31.5307248,-58.2492951
1546,37.97,23.39,0.0,2008-01-07,-31.5307248,-58.2492951
1547,39.01,24.75,0.0,2008-01-08,-31.5307248,-58.2492951
1548,36.69,24.72,0.55,2008-01-09,-31.5307248,-58.2492951
1549,35.74,24.13,0.07,2008-01-10,-31.5307248,-58.2492951
1550,29.89,17.34,8.84,2008-01-11,-31.5307248,-58.2492951
1551,30.5,14.8,0.0,2008-01-12,-31.5307248,-58.2492951
1552,32.73,18.65,0.0,2008-01-13,-31.5307248,-58.2492951
1553,35.75,23.48,0.44,2008-01-14,-31.5307248,-58.2492951
1554,37.33,26.7,0.97,2008-01-15,-31.5307248,-58.2492951
1555,29.3,22.61,17.56,2008-01-16,-31.5307248,-58.2492951
1556,29.9,16.12,0.0,2008-01-17,-31.5307248,-58.2492951
1557,26.21,19.88,2.64,2008-01-18,-31.5307248,-58.2492951
1558,29.01,18.49,0.0,2008-01-19,-31.5307248,-58.2492951
1559,29.04,16.03,0.0,2008-01-20,-31.5307248,-58.2492951
1560,31.03,16.87,0.0,2008-01-21,-31.5307248,-58.2492951
1561,31.59,18.42,0.0,2008-01-22,-31.5307248,-58.2492951
1562,28.48,20.46,2.09,2008-01-23,-31.5307248,-58.2492951
1563,32.83,20.41,0.0,2008-01-24,-31.5307248,-58.2492951
1564,33.47,22.59,0.0,2008-01-25,-31.5307248,-58.2492951
1565,30.77,22.28,0.09,2008-01-26,-31.5307248,-58.2492951
1566,31.1,22.25,0.08,2008-01-27,-31.5307248,-58.2492951
1567,27.68,22.63,5.45,2008-01-28,-31.5307248,-58.2492951
1568,29.06,20.13,3.78,2008-01-29,-31.5307248,-58.2492951
1569,27.58,19.21,8.93,2008-01-30,-31.5307248,-58.2492951
1570,27.53,20.0,2.1,2008-01-31,-31.5307248,-58.2492951
1571,28.41,19.41,4.24,2008-02-01,-31.5307248,-58.2492951
1572,31.77,17.43,0.01,2008-02-02,-31.5307248,-58.2492951
1573,27.14,17.95,0.0,2008-02-03,-31.5307248,-58.2492951
1574,31.0,15.16,0.0,2008-02-04,-31.5307248,-58.2492951
1575,33.12,18.28,0.0,2008-02-05,-31.5307248,-58.2492951
1576,35.52,20.83,0.0,2008-02-06,-31.5307248,-58.2492951
1577,34.73,23.29,2.57,2008-02-07,-31.5307248,-58.2492951
1578,30.01,20.94,26.88,2008-02-08,-31.5307248,-58.2492951
1579,26.64,21.2,21.3,2008-02-09,-31.5307248,-58.2492951
1580,25.21,17.05,0.37,2008-02-10,-31.5307248,-58.2492951
1581,24.2,16.06,1.2,2008-02-11,-31.5307248,-58.2492951
1582,26.05,14.65,0.54,2008-02-12,-31.5307248,-58.2492951
1583,28.79,17.07,0.14,2008-02-13,-31.5307248,-58.2492951
1584,31.94,18.48,0.0,2008-02-14,-31.5307248,-58.2492951
1585,32.07,21.49,0.44,2008-02-15,-31.5307248,-58.2492951
1586,33.14,19.58,0.14,2008-02-16,-31.5307248,-58.2492951
1587,34.05,21.68,0.0,2008-02-17,-31.5307248,-58.2492951
1588,31.27,22.83,0.0,2008-02-18,-31.5307248,-58.2492951
1589,31.53,23.59,0.0,2008-02-19,-31.5307248,-58.2492951
1590,32.83,21.57,0.0,2008-02-20,-31.5307248,-58.2492951
1591,32.99,21.26,0.0,2008-02-21,-31.5307248,-58.2492951
1592,30.9,23.28,0.0,2008-02-22,-31.5307248,-58.2492951
1593,33.62,21.17,0.04,2008-02-23,-31.5307248,-58.2492951
1594,32.13,21.64,0.0,2008-02-24,-31.5307248,-58.2492951
1595,33.35,22.2,0.01,2008-02-25,-31.5307248,-58.2492951
1596,32.75,23.36,9.73,2008-02-26,-31.5307248,-58.2492951
1597,26.85,22.07,22.5,2008-02-27,-31.5307248,-58.2492951
1598,25.93,21.38,37.46,2008-02-28,-31.5307248,-58.2492951
1599,27.46,19.83,5.74,2008-02-29,-31.5307248,-58.2492951
1600,25.85,19.71,16.79,2008-03-01,-31.5307248,-58.2492951
1601,26.0,19.9,12.0,2008-03-02,-31.5307248,-58.2492951
1602,25.09,20.67,2.7,2008-03-03,-31.5307248,-58.2492951
1603,25.37,18.07,4.27,2008-03-04,-31.5307248,-58.2492951
1604,28.26,17.69,0.0,2008-03-05,-31.5307248,-58.2492951
1605,27.77,17.22,0.0,2008-03-06,-31.5307248,-58.2492951
1606,28.47,15.97,0.0,2008-03-07,-31.5307248,-58.2492951
1607,26.04,17.5,1.41,2008-03-08,-31.5307248,-58.2492951
1608,30.73,18.51,0.22,2008-03-09,-31.5307248,-58.2492951
1609,26.64,19.82,0.76,2008-03-10,-31.5307248,-58.2492951
1610,24.2,15.88,0.0,2008-03-11,-31.5307248,-58.2492951
1611,25.01,14.18,0.02,2008-03-12,-31.5307248,-58.2492951
1612,26.48,13.65,0.0,2008-03-13,-31.5307248,-58.2492951
1613,26.6,14.02,0.0,2008-03-14,-31.5307248,-58.2492951
1614,28.12,16.45,0.0,2008-03-15,-31.5307248,-58.2492951
1615,30.46,18.43,0.0,2008-03-16,-31.5307248,-58.2492951
1616,31.44,19.01,0.0,2008-03-17,-31.5307248,-58.2492951
1617,31.67,21.47,0.02,2008-03-18,-31.5307248,-58.2492951
1618,32.48,21.68,0.16,2008-03-19,-31.5307248,-58.2492951
1619,32.9,20.57,0.05,2008-03-20,-31.5307248,-58.2492951
1620,34.87,20.21,0.0,2008-03-21,-31.5307248,-58.2492951
1621,32.25,20.68,0.41,2008-03-22,-31.5307248,-58.2492951
1622,27.47,15.38,0.05,2008-03-23,-31.5307248,-58.2492951
1623,30.0,18.39,0.0,2008-03-24,-31.5307248,-58.2492951
1624,30.0,18.78,0.0,2008-03-25,-31.5307248,-58.2492951
1625,33.86,17.33,0.04,2008-03-26,-31.5307248,-58.2492951
1626,28.19,18.36,28.99,2008-03-27,-31.5307248,-58.2492951
1627,26.15,17.0,0.08,2008-03-28,-31.5307248,-58.2492951
1628,26.96,17.11,0.0,2008-03-29,-31.5307248,-58.2492951
1629,26.55,17.38,0.04,2008-03-30,-31.5307248,-58.2492951
1630,27.01,17.9,1.58,2008-03-31,-31.5307248,-58.2492951
1631,26.44,16.87,0.28,2008-04-01,-31.5307248,-58.2492951
1632,23.96,14.82,0.25,2008-04-02,-31.5307248,-58.2492951
1633,22.7,12.32,0.0,2008-04-03,-31.5307248,-58.2492951
1634,25.58,10.68,0.0,2008-04-04,-31.5307248,-58.2492951
1635,28.58,11.35,0.0,2008-04-05,-31.5307248,-58.2492951
1636,30.15,15.27,0.0,2008-04-06,-31.5307248,-58.2492951
1637,31.32,14.23,0.0,2008-04-07,-31.5307248,-58.2492951
1638,30.15,14.52,0.0,2008-04-08,-31.5307248,-58.2492951
1639,28.56,15.92,0.27,2008-04-09,-31.5307248,-58.2492951
1640,27.71,17.13,0.31,2008-04-10,-31.5307248,-58.2492951
1641,30.77,17.08,2.96,2008-04-11,-31.5307248,-58.2492951
1642,25.9,15.31,2.97,2008-04-12,-31.5307248,-58.2492951
1643,20.11,11.69,0.01,2008-04-13,-31.5307248,-58.2492951
1644,16.78,6.39,0.0,2008-04-14,-31.5307248,-58.2492951
1645,19.13,1.98,0.0,2008-04-15,-31.5307248,-58.2492951
1646,23.1,4.62,0.0,2008-04-16,-31.5307248,-58.2492951
1647,27.25,7.54,0.0,2008-04-17,-31.5307248,-58.2492951
1648,28.38,11.3,0.0,2008-04-18,-31.5307248,-58.2492951
1649,28.9,13.82,0.09,2008-04-19,-31.5307248,-58.2492951
1650,29.75,17.85,0.31,2008-04-20,-31.5307248,-58.2492951
1651,28.67,15.71,0.0,2008-04-21,-31.5307248,-58.2492951
1652,27.11,16.74,0.0,2008-04-22,-31.5307248,-58.2492951
1653,28.88,13.03,0.0,2008-04-23,-31.5307248,-58.2492951
1654,31.05,15.45,0.0,2008-04-24,-31.5307248,-58.2492951
1655,30.94,17.03,0.16,2008-04-25,-31.5307248,-58.2492951
1656,27.08,16.05,22.0,2008-04-26,-31.5307248,-58.2492951
1657,23.73,15.37,1.72,2008-04-27,-31.5307248,-58.2492951
1658,22.88,16.87,24.57,2008-04-28,-31.5307248,-58.2492951
1659,18.16,8.77,0.0,2008-04-29,-31.5307248,-58.2492951
1660,16.97,3.44,0.0,2008-04-30,-31.5307248,-58.2492951
1661,14.81,8.88,1.38,2008-05-01,-31.5307248,-58.2492951
1662,18.07,10.91,4.11,2008-05-02,-31.5307248,-58.2492951
1663,20.71,10.75,0.18,2008-05-03,-31.5307248,-58.2492951
1664,19.64,10.79,0.35,2008-05-04,-31.5307248,-58.2492951
1665,21.94,7.26,0.0,2008-05-05,-31.5307248,-58.2492951
1666,23.51,6.5,0.0,2008-05-06,-31.5307248,-58.2492951
1667,23.27,8.93,0.02,2008-05-07,-31.5307248,-58.2492951
1668,20.35,8.84,0.0,2008-05-08,-31.5307248,-58.2492951
1669,19.12,5.37,0.0,2008-05-09,-31.5307248,-58.2492951
1670,19.53,5.8,0.0,2008-05-10,-31.5307248,-58.2492951
1671,21.46,8.28,0.0,2008-05-11,-31.5307248,-58.2492951
1672,21.95,10.22,0.0,2008-05-12,-31.5307248,-58.2492951
1673,21.68,8.73,0.0,2008-05-13,-31.5307248,-58.2492951
1674,22.58,6.26,0.0,2008-05-14,-31.5307248,-58.2492951
1675,26.17,10.56,0.0,2008-05-15,-31.5307248,-58.2492951
1676,26.37,12.75,0.0,2008-05-16,-31.5307248,-58.2492951
1677,27.38,13.38,0.0,2008-05-17,-31.5307248,-58.2492951
1678,28.72,16.78,0.96,2008-05-18,-31.5307248,-58.2492951
1679,31.69,19.86,0.08,2008-05-19,-31.5307248,-58.2492951
1680,33.06,23.09,0.03,2008-05-20,-31.5307248,-58.2492951
1681,33.07,23.44,0.12,2008-05-21,-31.5307248,-58.2492951
1682,32.62,21.18,0.73,2008-05-22,-31.5307248,-58.2492951
1683,29.02,23.87,3.37,2008-05-23,-31.5307248,-58.2492951
1684,22.42,12.26,3.51,2008-05-24,-31.5307248,-58.2492951
1685,16.24,8.51,0.01,2008-05-25,-31.5307248,-58.2492951
1686,19.18,8.87,0.0,2008-05-26,-31.5307248,-58.2492951
1687,18.26,13.76,25.88,2008-05-27,-31.5307248,-58.2492951
1688,14.52,10.7,12.92,2008-05-28,-31.5307248,-58.2492951
1689,9.51,2.65,0.34,2008-05-29,-31.5307248,-58.2492951
1690,11.72,-1.5,0.0,2008-05-30,-31.5307248,-58.2492951
1691,12.18,0.7,0.0,2008-05-31,-31.5307248,-58.2492951
1692,15.13,1.22,0.0,2008-06-01,-31.5307248,-58.2492951
1693,15.15,5.04,0.0,2008-06-02,-31.5307248,-58.2492951
1694,18.74,9.87,1.21,2008-06-03,-31.5307248,-58.2492951
1695,16.79,10.61,0.23,2008-06-04,-31.5307248,-58.2492951
1696,20.06,11.33,0.3,2008-06-05,-31.5307248,-58.2492951
1697,20.89,8.76,0.0,2008-06-06,-31.5307248,-58.2492951
1698,18.73,6.46,0.14,2008-06-07,-31.5307248,-58.2492951
1699,17.3,12.21,7.64,2008-06-08,-31.5307248,-58.2492951
1700,16.09,10.51,3.68,2008-06-09,-31.5307248,-58.2492951
1701,14.46,2.21,0.0,2008-06-10,-31.5307248,-58.2492951
1702,18.16,3.88,0.0,2008-06-11,-31.5307248,-58.2492951
1703,18.9,3.84,0.0,2008-06-12,-31.5307248,-58.2492951
1704,20.31,3.63,0.0,2008-06-13,-31.5307248,-58.2492951
1705,17.45,8.88,0.0,2008-06-14,-31.5307248,-58.2492951
1706,14.57,4.2,0.0,2008-06-15,-31.5307248,-58.2492951
1707,14.94,-0.87,0.0,2008-06-16,-31.5307248,-58.2492951
1708,16.64,3.11,0.0,2008-06-17,-31.5307248,-58.2492951
1709,16.32,2.66,0.0,2008-06-18,-31.5307248,-58.2492951
1710,13.7,8.52,20.27,2008-06-19,-31.5307248,-58.2492951
1711,9.83,7.46,0.01,2008-06-20,-31.5307248,-58.2492951
1712,11.66,8.01,0.26,2008-06-21,-31.5307248,-58.2492951
1713,12.87,7.27,0.12,2008-06-22,-31.5307248,-58.2492951
1714,12.75,4.06,0.0,2008-06-23,-31.5307248,-58.2492951
1715,15.12,4.14,0.01,2008-06-24,-31.5307248,-58.2492951
1716,14.34,8.07,0.01,2008-06-25,-31.5307248,-58.2492951
1717,15.35,11.22,1.59,2008-06-26,-31.5307248,-58.2492951
1718,14.6,9.03,0.01,2008-06-27,-31.5307248,-58.2492951
1719,14.66,7.88,0.06,2008-06-28,-31.5307248,-58.2492951
1720,15.04,6.58,0.04,2008-06-29,-31.5307248,-58.2492951
1721,18.79,12.19,0.12,2008-06-30,-31.5307248,-58.2492951
1722,18.14,10.26,0.0,2008-07-01,-31.5307248,-58.2492951
1723,16.82,13.17,3.15,2008-07-02,-31.5307248,-58.2492951
1724,15.86,12.66,0.01,2008-07-03,-31.5307248,-58.2492951
1725,19.19,12.39,0.04,2008-07-04,-31.5307248,-58.2492951
1726,27.81,16.64,0.0,2008-07-05,-31.5307248,-58.2492951
1727,24.68,16.55,0.09,2008-07-06,-31.5307248,-58.2492951
1728,20.22,15.85,19.45,2008-07-07,-31.5307248,-58.2492951
1729,18.16,7.74,0.07,2008-07-08,-31.5307248,-58.2492951
1730,16.73,7.67,0.01,2008-07-09,-31.5307248,-58.2492951
1731,19.42,13.48,0.08,2008-07-10,-31.5307248,-58.2492951
1732,26.05,16.18,0.0,2008-07-11,-31.5307248,-58.2492951
1733,24.59,15.41,0.0,2008-07-12,-31.5307248,-58.2492951
1734,24.49,16.88,0.0,2008-07-13,-31.5307248,-58.2492951
1735,27.65,14.69,0.0,2008-07-14,-31.5307248,-58.2492951
1736,27.83,17.3,0.0,2008-07-15,-31.5307248,-58.2492951
1737,26.93,15.63,0.0,2008-07-16,-31.5307248,-58.2492951
1738,28.29,17.71,0.0,2008-07-17,-31.5307248,-58.2492951
1739,23.49,12.3,0.0,2008-07-18,-31.5307248,-58.2492951
1740,17.68,10.94,0.0,2008-07-19,-31.5307248,-58.2492951
1741,17.3,11.24,0.02,2008-07-20,-31.5307248,-58.2492951
1742,17.53,13.51,23.82,2008-07-21,-31.5307248,-58.2492951
1743,16.12,10.77,9.79,2008-07-22,-31.5307248,-58.2492951
1744,14.05,9.31,0.86,2008-07-23,-31.5307248,-58.2492951
1745,13.96,8.15,0.11,2008-07-24,-31.5307248,-58.2492951
1746,15.98,2.35,0.0,2008-07-25,-31.5307248,-58.2492951
1747,16.0,5.94,0.0,2008-07-26,-31.5307248,-58.2492951
1748,17.73,9.53,0.01,2008-07-27,-31.5307248,-58.2492951
1749,15.59,8.64,0.01,2008-07-28,-31.5307248,-58.2492951
1750,15.6,11.83,1.21,2008-07-29,-31.5307248,-58.2492951
1751,15.7,11.6,0.09,2008-07-30,-31.5307248,-58.2492951
1752,17.76,6.82,0.01,2008-07-31,-31.5307248,-58.2492951
1753,18.67,7.05,0.0,2008-08-01,-31.5307248,-58.2492951
1754,15.89,7.81,0.01,2008-08-02,-31.5307248,-58.2492951
1755,13.03,6.24,0.01,2008-08-03,-31.5307248,-58.2492951
1756,18.71,6.53,0.0,2008-08-04,-31.5307248,-58.2492951
1757,16.75,5.82,0.2,2008-08-05,-31.5307248,-58.2492951
1758,20.5,4.25,0.0,2008-08-06,-31.5307248,-58.2492951
1759,20.48,7.52,0.0,2008-08-07,-31.5307248,-58.2492951
1760,16.54,4.33,0.0,2008-08-08,-31.5307248,-58.2492951
1761,19.64,4.5,0.0,2008-08-09,-31.5307248,-58.2492951
1762,23.92,9.39,0.0,2008-08-10,-31.5307248,-58.2492951
1763,26.26,13.58,0.23,2008-08-11,-31.5307248,-58.2492951
1764,23.73,9.35,18.55,2008-08-12,-31.5307248,-58.2492951
1765,16.42,1.88,0.0,2008-08-13,-31.5307248,-58.2492951
1766,16.94,6.45,0.0,2008-08-14,-31.5307248,-58.2492951
1767,20.0,10.89,0.36,2008-08-15,-31.5307248,-58.2492951
1768,25.3,13.83,1.2,2008-08-16,-31.5307248,-58.2492951
1769,21.49,10.44,0.91,2008-08-17,-31.5307248,-58.2492951
1770,16.59,5.37,0.0,2008-08-18,-31.5307248,-58.2492951
1771,16.34,10.42,0.51,2008-08-19,-31.5307248,-58.2492951
1772,18.82,14.1,0.71,2008-08-20,-31.5307248,-58.2492951
1773,18.28,11.27,0.16,2008-08-21,-31.5307248,-58.2492951
1774,18.29,4.88,0.0,2008-08-22,-31.5307248,-58.2492951
1775,18.22,4.39,0.0,2008-08-23,-31.5307248,-58.2492951
1776,19.49,9.02,1.15,2008-08-24,-31.5307248,-58.2492951
1777,22.88,6.16,0.0,2008-08-25,-31.5307248,-58.2492951
1778,26.91,10.89,0.0,2008-08-26,-31.5307248,-58.2492951
1779,29.97,17.42,0.16,2008-08-27,-31.5307248,-58.2492951
1780,27.54,10.5,37.73,2008-08-28,-31.5307248,-58.2492951
1781,18.42,5.93,0.0,2008-08-29,-31.5307248,-58.2492951
1782,20.6,6.92,0.0,2008-08-30,-31.5307248,-58.2492951
1783,21.02,9.46,0.0,2008-08-31,-31.5307248,-58.2492951
1784,27.1,12.9,0.0,2008-09-01,-31.5307248,-58.2492951
1785,29.7,19.46,0.0,2008-09-02,-31.5307248,-58.2492951
1786,27.14,9.87,0.0,2008-09-03,-31.5307248,-58.2492951
1787,13.76,7.93,0.0,2008-09-04,-31.5307248,-58.2492951
1788,12.24,6.8,3.54,2008-09-05,-31.5307248,-58.2492951
1789,11.48,4.38,1.93,2008-09-06,-31.5307248,-58.2492951
1790,14.95,3.12,0.0,2008-09-07,-31.5307248,-58.2492951
1791,17.23,5.14,0.0,2008-09-08,-31.5307248,-58.2492951
1792,20.74,8.3,0.0,2008-09-09,-31.5307248,-58.2492951
1793,22.48,9.68,0.0,2008-09-10,-31.5307248,-58.2492951
1794,21.71,12.22,0.05,2008-09-11,-31.5307248,-58.2492951
1795,16.83,11.16,0.18,2008-09-12,-31.5307248,-58.2492951
1796,18.9,2.77,0.0,2008-09-13,-31.5307248,-58.2492951
1797,18.99,3.71,0.0,2008-09-14,-31.5307248,-58.2492951
1798,17.22,5.51,0.0,2008-09-15,-31.5307248,-58.2492951
1799,19.03,7.54,0.0,2008-09-16,-31.5307248,-58.2492951
1800,20.96,6.53,0.0,2008-09-17,-31.5307248,-58.2492951
1801,23.76,9.77,0.0,2008-09-18,-31.5307248,-58.2492951
1802,21.7,11.64,0.25,2008-09-19,-31.5307248,-58.2492951
1803,20.43,12.88,0.23,2008-09-20,-31.5307248,-58.2492951
1804,18.65,7.38,0.0,2008-09-21,-31.5307248,-58.2492951
1805,21.47,13.53,0.03,2008-09-22,-31.5307248,-58.2492951
1806,23.97,10.88,0.0,2008-09-23,-31.5307248,-58.2492951
1807,24.38,9.57,0.0,2008-09-24,-31.5307248,-58.2492951
1808,25.67,14.2,0.01,2008-09-25,-31.5307248,-58.2492951
1809,28.14,12.32,0.0,2008-09-26,-31.5307248,-58.2492951
1810,28.43,14.34,0.0,2008-09-27,-31.5307248,-58.2492951
1811,29.22,16.19,0.0,2008-09-28,-31.5307248,-58.2492951
1812,27.88,17.2,22.25,2008-09-29,-31.5307248,-58.2492951
1813,22.18,14.41,3.72,2008-09-30,-31.5307248,-58.2492951
1814,22.68,14.62,0.93,2008-10-01,-31.5307248,-58.2492951
1815,23.36,10.89,0.0,2008-10-02,-31.5307248,-58.2492951
1816,23.24,9.07,0.03,2008-10-03,-31.5307248,-58.2492951
1817,20.78,12.77,2.38,2008-10-04,-31.5307248,-58.2492951
1818,20.8,6.95,0.0,2008-10-05,-31.5307248,-58.2492951
1819,25.83,9.1,0.0,2008-10-06,-31.5307248,-58.2492951
1820,24.69,12.89,0.0,2008-10-07,-31.5307248,-58.2492951
1821,20.18,7.51,0.0,2008-10-08,-31.5307248,-58.2492951
1822,25.84,8.48,0.0,2008-10-09,-31.5307248,-58.2492951
1823,28.75,14.69,0.0,2008-10-10,-31.5307248,-58.2492951
1824,31.65,16.49,0.19,2008-10-11,-31.5307248,-58.2492951
1825,30.28,19.41,4.08,2008-10-12,-31.5307248,-58.2492951
1826,24.56,19.1,30.48,2008-10-13,-31.5307248,-58.2492951
1827,22.89,17.31,14.82,2008-10-14,-31.5307248,-58.2492951
1828,20.54,18.07,0.45,2008-10-15,-31.5307248,-58.2492951
1829,22.32,14.2,0.22,2008-10-16,-31.5307248,-58.2492951
1830,22.09,12.01,0.01,2008-10-17,-31.5307248,-58.2492951
1831,23.26,10.68,0.0,2008-10-18,-31.5307248,-58.2492951
1832,24.6,12.9,0.0,2008-10-19,-31.5307248,-58.2492951
1833,30.16,16.06,0.0,2008-10-20,-31.5307248,-58.2492951
1834,33.63,20.56,19.72,2008-10-21,-31.5307248,-58.2492951
1835,23.95,16.26,6.11,2008-10-22,-31.5307248,-58.2492951
1836,25.58,13.93,0.0,2008-10-23,-31.5307248,-58.2492951
1837,27.71,16.3,0.0,2008-10-24,-31.5307248,-58.2492951
1838,23.58,18.97,24.02,2008-10-25,-31.5307248,-58.2492951
1839,24.32,18.5,5.5,2008-10-26,-31.5307248,-58.2492951
1840,24.98,14.99,0.02,2008-10-27,-31.5307248,-58.2492951
1841,26.74,15.01,0.0,2008-10-28,-31.5307248,-58.2492951
1842,26.33,17.03,0.1,2008-10-29,-31.5307248,-58.2492951
1843,24.31,11.91,0.0,2008-10-30,-31.5307248,-58.2492951
1844,24.97,11.59,0.0,2008-10-31,-31.5307248,-58.2492951
1845,23.19,13.36,0.0,2008-11-01,-31.5307248,-58.2492951
1846,27.66,13.68,0.0,2008-11-02,-31.5307248,-58.2492951
1847,28.66,14.89,0.0,2008-11-03,-31.5307248,-58.2492951
1848,30.74,17.11,0.0,2008-11-04,-31.5307248,-58.2492951
1849,32.41,18.3,0.0,2008-11-05,-31.5307248,-58.2492951
1850,32.64,20.4,0.05,2008-11-06,-31.5307248,-58.2492951
1851,32.11,17.95,0.0,2008-11-07,-31.5307248,-58.2492951
1852,33.24,18.88,0.0,2008-11-08,-31.5307248,-58.2492951
1853,33.87,20.97,0.0,2008-11-09,-31.5307248,-58.2492951
1854,30.11,18.37,0.0,2008-11-10,-31.5307248,-58.2492951
1855,30.42,18.84,0.01,2008-11-11,-31.5307248,-58.2492951
1856,31.09,17.23,0.0,2008-11-12,-31.5307248,-58.2492951
1857,30.16,16.8,0.0,2008-11-13,-31.5307248,-58.2492951
1858,30.69,16.86,0.0,2008-11-14,-31.5307248,-58.2492951
